,Gr Liv Area,Total Bsmt SF,Garage Cars,Garage Area,Year Built,Year Remod/Add,TotRms AbvGrd,Mas Vnr Area,Fireplaces,Lot Frontage,Lot Area,porch_deck_sqft,all_baths_count,Neighborhood,MS Zoning,Bldg Type,Mas Vnr Type,House Style,Foundation,Sale Type,Overall Qual,Overall Cond,Exter Qual,Bsmt Qual,Heating QC,Kitchen Qual,Functional,Electrical,Garage Qual,SalePrice
1273,1120,744.0,2.0,480.0,1948,1950,5,0.0,0,89.0,11792,160,1.0,Edwards,RL,1Fam,None,1.5Fin,CBlock,WD ,4,5,TA,TA,Ex,Fa,Typ,FuseF,TA,64000
1274,1344,1344.0,4.0,784.0,1997,1998,8,200.0,0,97.0,8940,0,4.0,Mitchel,RM,Duplex,BrkFace,SFoyer,PConc,WD ,7,5,TA,Gd,Ex,TA,Typ,SBrkr,TA,209200
1275,1950,975.0,2.0,576.0,1997,1998,7,1600.0,1,66.0,7399,208,3.0,Somerst,FV,1Fam,BrkFace,2Story,PConc,WD ,7,5,Gd,Gd,Ex,Gd,Typ,SBrkr,TA,239000
1276,1674,814.0,2.0,663.0,2000,2000,7,0.0,0,64.17021276595744,7500,96,4.0,Somerst,FV,1Fam,None,2Story,PConc,WD ,7,5,Gd,Gd,Ex,Gd,Typ,SBrkr,TA,216000
1277,1716,858.0,2.0,615.0,2005,2005,7,0.0,0,65.0,8125,53,3.0,Somerst,FV,1Fam,None,2Story,PConc,WD ,6,5,Gd,Gd,Ex,Gd,Typ,SBrkr,TA,200825
1278,990,990.0,2.0,672.0,1994,1995,5,0.0,0,57.0,9245,0,2.0,CollgCr,RL,1Fam,None,1Story,PConc,WD ,5,5,TA,Gd,Ex,TA,Typ,SBrkr,TA,145000
1279,1424,1100.0,3.0,828.0,1969,1990,7,0.0,0,195.0,41600,144,3.0,Gilbert,RL,2fmCon,None,1Story,CBlock,WD ,5,5,TA,Gd,TA,TA,Mod,SBrkr,TA,155000
1280,889,864.0,2.0,484.0,1984,1984,6,0.0,0,74.0,12395,0,1.0,Mitchel,RL,1Fam,None,1Story,CBlock,WD ,5,6,TA,TA,TA,TA,Typ,SBrkr,TA,137500
1281,1419,1419.0,2.0,567.0,2007,2007,7,0.0,1,60.0,8089,140,3.0,StoneBr,RL,1Fam,BrkFace,1Story,PConc,New,8,6,Gd,Gd,Ex,Gd,Typ,SBrkr,TA,392000
1282,1484,1476.0,2.0,472.0,2006,2006,6,32.0,1,64.0,9037,153,2.0,Timber,RL,1Fam,BrkFace,1Story,PConc,WD ,8,5,Gd,Gd,Ex,Ex,Typ,SBrkr,TA,265900
1283,2240,0.0,2.0,528.0,1979,1979,12,0.0,0,64.0,7018,154,2.0,SawyerW,RL,Duplex,None,2Story,Slab,WD ,5,5,TA,None,TA,TA,Typ,SBrkr,TA,142953
1284,810,782.0,2.0,576.0,1971,1972,4,153.0,0,72.0,10820,0,2.0,Sawyer,RL,1Fam,BrkFace,SFoyer,PConc,WD ,5,7,TA,Gd,Ex,TA,Typ,SBrkr,TA,130000
1285,902,876.0,1.0,288.0,1967,1967,6,75.0,0,75.24528301886792,6173,0,1.0,Sawyer,RL,1Fam,BrkFace,1Story,CBlock,WD ,5,6,TA,TA,TA,TA,Typ,SBrkr,TA,125500
1286,2380,1021.0,2.0,596.0,1965,1979,7,113.0,1,74.88947368421053,18450,265,3.0,NAmes,RL,1Fam,BrkCmn,2Story,CBlock,WD ,6,5,TA,Gd,TA,TA,Sev,SBrkr,TA,129000
1287,2872,1330.0,2.0,619.0,1977,1995,11,424.0,1,80.57142857142857,12227,832,4.0,NWAmes,RL,1Fam,BrkFace,2Story,CBlock,WD ,6,7,TA,Gd,TA,TA,Typ,SBrkr,TA,272000
1288,1195,1195.0,0.0,0.0,1946,1950,8,0.0,0,52.0,8741,118,2.0,Edwards,RL,Duplex,None,1Story,CBlock,WD ,5,6,TA,TA,TA,TA,Typ,SBrkr,No Garage,98500
1289,1426,690.0,2.0,440.0,1977,1977,6,140.0,0,75.0,7950,252,2.0,Edwards,RL,1Fam,BrkFace,2Story,CBlock,WD ,6,6,TA,TA,TA,TA,Typ,SBrkr,TA,159500
1290,1494,1494.0,2.0,478.0,1994,1995,5,0.0,1,50.0,9466,247,3.0,Veenker,RL,TwnhsE,None,1Story,PConc,WD ,8,5,Gd,Gd,Ex,Gd,Typ,SBrkr,TA,279700
1291,1496,768.0,2.0,572.0,2007,2007,7,0.0,0,59.0,15810,100,3.0,Gilbert,RL,1Fam,None,2Story,CBlock,New,6,5,Gd,Gd,Ex,Gd,Typ,SBrkr,TA,181755
1292,3140,1926.0,3.0,820.0,2008,2009,11,860.0,2,104.0,13518,222,4.0,NridgHt,RL,1Fam,Stone,2Story,PConc,New,9,5,Ex,Ex,Ex,Ex,Typ,SBrkr,TA,485000
1293,2473,1094.0,3.0,675.0,2006,2006,11,184.0,1,63.0,12292,285,3.0,StoneBr,RL,1Fam,BrkFace,2Story,PConc,New,9,5,Gd,Ex,Ex,Gd,Typ,SBrkr,TA,356383
1294,1653,812.0,2.0,628.0,2003,2003,6,0.0,0,65.0,8127,45,4.0,Somerst,FV,1Fam,None,2Story,PConc,WD ,7,5,Gd,Gd,Ex,Gd,Typ,SBrkr,TA,209000
1295,1665,813.0,2.0,562.0,2007,2007,7,0.0,0,65.0,8125,0,3.0,Somerst,FV,1Fam,None,2Story,PConc,WD ,7,6,Gd,Gd,Ex,Gd,Typ,SBrkr,TA,205950
1296,1200,1200.0,1.0,246.0,1950,1950,6,0.0,0,60.0,9600,126,1.0,NAmes,RL,1Fam,None,1Story,CBlock,WD ,5,6,TA,TA,TA,TA,Typ,SBrkr,TA,129900
1297,1523,1193.0,2.0,478.0,1976,1976,7,160.0,1,104.0,11361,189,3.0,NWAmes,RL,1Fam,BrkFace,1Story,CBlock,COD,6,5,TA,Gd,TA,TA,Typ,SBrkr,TA,180000
1298,1659,831.0,2.0,484.0,2004,2004,8,122.0,0,70.0,11920,212,3.0,SawyerW,RL,1Fam,BrkFace,2Story,PConc,WD ,7,5,Gd,Gd,Ex,Gd,Typ,SBrkr,TA,181000
1299,1442,1442.0,1.0,301.0,1958,1958,7,243.0,0,75.0,9750,275,2.0,NAmes,RL,1Fam,BrkFace,1Story,CBlock,COD,6,6,TA,TA,Gd,TA,Typ,SBrkr,TA,157900
1300,1977,816.0,2.0,540.0,1964,1978,9,272.0,1,100.0,9500,52,3.0,NAmes,RL,1Fam,BrkCmn,2Story,CBlock,WD ,6,6,TA,TA,TA,TA,Typ,SBrkr,TA,165000
1301,1351,901.0,2.0,576.0,1925,1950,7,0.0,1,74.0,16287,143,2.0,Edwards,RL,1Fam,None,1.5Fin,CBlock,WD ,5,6,TA,TA,TA,TA,Typ,SBrkr,TA,122000
1302,1724,880.0,2.0,527.0,1998,1999,8,0.0,0,57.0,8924,275,3.0,CollgCr,RL,1Fam,None,2Story,PConc,WD ,7,5,TA,Gd,Ex,Gd,Typ,SBrkr,TA,188000
1303,2064,2048.0,2.0,550.0,1978,1978,7,383.0,2,56.0,18559,200,3.0,NWAmes,RL,1Fam,BrkFace,1Story,CBlock,WD ,7,5,Gd,Gd,TA,Gd,Typ,SBrkr,TA,235000
1304,1394,384.0,2.0,400.0,2003,2003,7,0.0,1,73.04838709677419,11950,100,3.0,Gilbert,RL,1Fam,None,SLvl,PConc,WD ,7,5,Gd,Gd,Ex,Gd,Typ,SBrkr,TA,165500
1305,936,936.0,2.0,672.0,1980,1980,4,180.0,0,60.0,7200,49,2.0,OldTown,RM,Duplex,BrkFace,SFoyer,CBlock,WD ,5,5,TA,Gd,TA,TA,Typ,SBrkr,TA,140000
1306,1392,1392.0,2.0,458.0,1957,1957,6,387.0,2,80.0,11900,192,3.0,NAmes,RL,1Fam,BrkFace,1Story,CBlock,WD ,6,5,TA,TA,TA,TA,Typ,FuseA,TA,166000
1307,2217,2217.0,2.0,621.0,1970,1970,8,0.0,1,95.0,15865,512,3.0,NAmes,RL,1Fam,None,1Story,PConc,WD ,8,6,Gd,TA,Ex,Gd,Typ,SBrkr,TA,268000
1308,1310,617.0,1.0,398.0,1924,1950,6,0.0,0,50.0,7000,126,2.0,OldTown,RL,1Fam,None,1.5Fin,BrkTil,COD,6,6,TA,Fa,Gd,TA,Min1,SBrkr,TA,112000
1309,1964,1964.0,3.0,892.0,2005,2006,7,674.0,1,85.0,11447,265,4.0,Timber,RL,1Fam,BrkFace,1Story,PConc,WD ,8,5,Gd,Ex,Ex,Gd,Typ,SBrkr,TA,370000
1310,1045,1045.0,1.0,264.0,1963,1963,6,0.0,1,80.0,7936,0,2.0,NAmes,RL,1Fam,None,1Story,CBlock,WD ,6,6,TA,TA,TA,TA,Typ,SBrkr,TA,127000
1311,1604,926.0,2.0,470.0,1997,1998,7,0.0,1,72.0,8702,36,3.0,Gilbert,RL,1Fam,None,2Story,PConc,WD ,6,5,TA,TA,Ex,TA,Typ,SBrkr,TA,187500
1312,1073,1073.0,1.0,246.0,2004,2004,4,0.0,0,50.0,5500,120,3.0,SWISU,RL,1Fam,None,1Story,PConc,WD ,7,5,TA,Gd,Ex,TA,Typ,SBrkr,TA,157000
1313,1328,768.0,1.0,308.0,1950,1970,6,0.0,0,50.0,6000,12,2.0,OldTown,RM,1Fam,None,1.5Fin,CBlock,WD ,5,7,TA,TA,TA,TA,Typ,FuseA,TA,129500
1314,1671,1427.0,2.0,484.0,1978,1986,7,101.0,1,80.0,10928,307,2.0,NWAmes,RL,1Fam,BrkFace,1Story,PConc,WD ,6,6,TA,TA,TA,TA,Typ,SBrkr,TA,200000
1315,1400,1400.0,2.0,612.0,2005,2006,6,118.0,0,91.0,11024,199,2.0,SawyerW,RL,1Fam,BrkFace,1Story,PConc,New,7,5,Gd,Gd,Ex,Gd,Typ,SBrkr,TA,186800
1316,2019,728.0,2.0,532.0,1910,1993,8,0.0,0,60.0,11414,644,1.0,BrkSide,RL,1Fam,None,2Story,BrkTil,WD ,7,8,TA,Gd,TA,Gd,Typ,SBrkr,TA,167500
1317,1685,1685.0,3.0,658.0,2006,2006,5,298.0,1,100.0,11824,175,2.0,Somerst,FV,1Fam,BrkFace,1Story,PConc,WD ,8,5,Gd,Gd,Ex,Gd,Typ,SBrkr,TA,253000
1318,492,492.0,1.0,200.0,1921,1950,3,0.0,0,52.0,7830,78,2.0,OldTown,RM,1Fam,None,1Story,BrkTil,WD ,3,5,TA,Fa,TA,TA,Typ,SBrkr,Fa,61500
1319,1561,1561.0,2.0,463.0,1960,1960,6,132.0,1,90.0,13339,268,3.0,Crawfor,RL,1Fam,Stone,1Story,CBlock,WD ,6,6,TA,TA,TA,TA,Typ,SBrkr,TA,193000
1320,1718,832.0,2.0,427.0,1998,1998,7,40.0,1,74.0,10141,385,3.0,Gilbert,RL,1Fam,BrkFace,2Story,PConc,WD ,7,5,TA,Gd,Gd,TA,Typ,SBrkr,TA,185000
1321,2541,1149.0,3.0,729.0,2005,2005,10,146.0,1,98.0,12328,152,5.0,StoneBr,RL,1Fam,Stone,2Story,PConc,WD ,8,5,Gd,Ex,Ex,Ex,Typ,SBrkr,TA,349265
1322,922,922.0,1.0,308.0,1957,1957,5,0.0,0,72.0,9770,34,2.0,NAmes,RL,1Fam,None,1Story,CBlock,WD ,5,5,TA,TA,TA,TA,Typ,FuseA,TA,116000
1323,1456,855.0,2.0,440.0,1976,1976,7,0.0,1,24.0,2280,87,3.0,NPkVill,RL,Twnhs,None,2Story,CBlock,WD ,6,6,TA,Gd,TA,TA,Typ,SBrkr,TA,148500
1324,1324,1324.0,2.0,430.0,2005,2005,6,0.0,0,100.0,18494,59,2.0,Gilbert,RL,1Fam,None,1Story,PConc,WD ,6,5,Gd,Gd,Ex,Gd,Typ,SBrkr,TA,199500
1325,1772,725.0,2.0,816.0,1910,1999,7,0.0,0,64.83177570093459,10337,0,3.0,OldTown,RM,1Fam,None,2Story,BrkTil,WD ,8,9,Gd,TA,Ex,Gd,Typ,SBrkr,TA,184900
1326,1097,1097.0,2.0,672.0,1994,1995,6,0.0,0,112.0,10859,456,2.0,CollgCr,RL,1Fam,None,1Story,PConc,WD ,5,5,TA,Gd,Ex,TA,Typ,SBrkr,TA,145000
1327,1766,1751.0,3.0,874.0,2008,2008,8,402.0,2,91.0,11778,252,4.0,CollgCr,RL,1Fam,Stone,1Story,PConc,New,9,5,Ex,Ex,Ex,Ex,Typ,SBrkr,TA,395039
1328,1912,482.0,2.0,672.0,1905,2000,7,0.0,1,60.0,10800,237,2.0,OldTown,RM,2fmCon,None,1.5Fin,BrkTil,WD ,6,7,TA,Fa,Ex,TA,Typ,SBrkr,Gd,163000
1329,1989,1065.0,2.0,586.0,2002,2002,7,210.0,1,90.0,11367,259,4.0,CollgCr,RL,1Fam,BrkFace,2Story,PConc,WD ,8,5,Gd,Gd,Ex,Gd,Typ,SBrkr,TA,255000
1330,793,793.0,1.0,240.0,1945,1950,4,0.0,0,80.0,8480,0,2.0,NAmes,RL,1Fam,None,1Story,CBlock,WD ,5,6,TA,TA,TA,Fa,Typ,SBrkr,TA,113000
1331,1362,1040.0,3.0,768.0,1957,1957,6,160.0,1,74.88947368421053,9450,84,2.0,NAmes,RL,1Fam,BrkFace,1Story,CBlock,WD ,4,5,TA,TA,TA,TA,Typ,SBrkr,TA,140000
1332,990,990.0,1.0,440.0,1994,1994,5,0.0,0,65.0,9757,158,2.0,CollgCr,RL,1Fam,None,1Story,PConc,WD ,5,7,TA,TA,Ex,TA,Typ,SBrkr,TA,143000
1333,1569,1386.0,3.0,660.0,2007,2007,7,130.0,1,51.0,3635,163,3.0,Blmngtn,RL,TwnhsE,BrkFace,1Story,PConc,WD ,7,5,Gd,Gd,Ex,Gd,Typ,SBrkr,TA,175900
1334,1220,1199.0,2.0,632.0,2006,2006,6,84.0,0,64.0,7406,159,3.0,CollgCr,RL,1Fam,Stone,1Story,PConc,New,7,5,Gd,Gd,Ex,Gd,Typ,SBrkr,TA,194000
1335,1137,1112.0,2.0,551.0,1987,1987,5,72.0,1,54.0,13811,125,3.0,Timber,RL,1Fam,BrkFace,1Story,CBlock,WD ,6,6,TA,Gd,Gd,Gd,Typ,SBrkr,TA,176000
1336,1045,1045.0,2.0,528.0,1962,1962,6,0.0,0,74.0,7400,0,2.0,NAmes,RL,1Fam,None,1Story,CBlock,WD ,7,6,TA,TA,Gd,TA,Typ,SBrkr,TA,120000
1337,1083,1047.0,2.0,596.0,1976,1976,5,252.0,1,80.57142857142857,9927,484,2.0,NWAmes,RL,1Fam,Stone,SFoyer,CBlock,WD ,7,5,Gd,Ex,TA,TA,Typ,SBrkr,TA,172000
1338,1640,798.0,2.0,595.0,2003,2003,6,0.0,0,72.0,7226,45,3.0,CollgCr,RL,1Fam,None,2Story,PConc,WD ,7,5,Gd,Gd,Ex,Gd,Typ,SBrkr,TA,183000
1339,1812,952.0,2.0,469.0,2002,2002,7,0.0,1,64.17021276595744,7500,256,3.0,Somerst,FV,1Fam,None,2Story,PConc,WD ,7,5,Gd,Gd,Ex,TA,Typ,SBrkr,TA,205000
1340,1107,949.0,1.0,308.0,1967,1993,5,0.0,0,70.0,8050,152,2.0,NAmes,RL,1Fam,None,1Story,CBlock,WD ,5,6,TA,TA,TA,Gd,Typ,SBrkr,TA,127000
1341,941,912.0,1.0,288.0,1967,1967,6,0.0,1,75.24528301886792,8789,64,1.0,Sawyer,RL,1Fam,None,1Story,CBlock,WD ,5,6,TA,TA,TA,TA,Typ,SBrkr,TA,129200
1342,1151,1141.0,2.0,484.0,2006,2007,5,30.0,0,80.0,3523,60,3.0,Somerst,FV,TwnhsE,Stone,1Story,PConc,New,8,5,Gd,Gd,Ex,Gd,Typ,SBrkr,TA,166000
1343,3222,1673.0,3.0,594.0,1990,1990,11,0.0,2,90.0,12376,367,4.0,SawyerW,RL,1Fam,None,2Story,PConc,WD ,7,5,TA,Gd,Gd,Gd,Typ,SBrkr,TA,320000
1344,2060,1151.0,2.0,521.0,1988,1989,8,268.0,1,97.0,10029,420,4.0,ClearCr,RL,1Fam,BrkFace,2Story,PConc,WD ,6,5,Gd,Gd,TA,TA,Typ,SBrkr,TA,211000
1345,2030,848.0,2.0,551.0,1976,1976,8,298.0,1,80.57142857142857,12046,224,3.0,NWAmes,RL,1Fam,BrkFace,2Story,CBlock,WD ,6,6,TA,TA,TA,Gd,Typ,SBrkr,TA,195000
1346,1403,1381.0,2.0,470.0,2000,2000,5,0.0,0,80.08695652173913,8098,173,3.0,Timber,RL,1Fam,None,1Story,Wood,WD ,6,5,Gd,Gd,Ex,Gd,Typ,SBrkr,TA,202000
1347,1500,1500.0,2.0,570.0,2004,2004,6,210.0,0,63.0,8487,228,2.0,CollgCr,RL,1Fam,BrkFace,1Story,PConc,WD ,7,5,Gd,Gd,Ex,Gd,Typ,SBrkr,TA,190000
1348,1486,1461.0,2.0,566.0,2006,2006,7,170.0,0,65.0,7441,32,2.0,SawyerW,RL,1Fam,BrkFace,1Story,PConc,WD ,7,5,Gd,Gd,Ex,Gd,Typ,SBrkr,TA,181000
1349,864,864.0,2.0,528.0,1955,1955,5,0.0,0,60.0,8172,196,2.0,Edwards,RL,1Fam,None,1Story,CBlock,COD,4,5,TA,TA,TA,TA,Typ,SBrkr,TA,79275
1350,1368,684.0,1.0,216.0,1910,1993,7,0.0,0,60.0,3600,158,1.0,OldTown,RM,1Fam,None,2Story,CBlock,WD ,6,7,TA,TA,Ex,TA,Typ,FuseA,TA,114504
1351,1324,672.0,1.0,240.0,1936,1950,6,0.0,0,50.0,6000,0,1.0,BrkSide,RM,1Fam,None,1.5Fin,BrkTil,WD ,4,6,TA,TA,TA,TA,Typ,SBrkr,TA,128000
1352,1384,1015.0,2.0,896.0,1956,2001,6,0.0,0,70.0,13300,398,2.0,NAmes,RL,1Fam,None,1Story,CBlock,WD ,5,5,TA,TA,Gd,TA,Min1,SBrkr,TA,159000
1353,1221,1221.0,2.0,400.0,2004,2005,6,0.0,0,62.0,7500,113,3.0,Somerst,FV,1Fam,None,1Story,PConc,WD ,7,5,Gd,Gd,Ex,Gd,Typ,SBrkr,TA,185000
1354,2624,1370.0,3.0,864.0,1918,1950,10,0.0,1,86.0,22420,0,4.0,Crawfor,RL,1Fam,None,2Story,BrkTil,WD ,6,6,TA,Gd,TA,TA,Typ,FuseA,TA,239000
1355,2206,1090.0,3.0,670.0,2005,2006,10,525.0,1,120.0,13975,243,3.0,NridgHt,RL,1Fam,BrkFace,2Story,PConc,New,9,5,Gd,Gd,Ex,Ex,Typ,SBrkr,TA,300000
1356,869,0.0,1.0,390.0,1948,1950,3,0.0,0,60.0,10122,66,1.0,OldTown,RL,1Fam,None,1Story,Slab,WD ,4,6,TA,None,TA,TA,Typ,SBrkr,Fa,89900
1357,912,520.0,1.0,360.0,1930,1995,5,0.0,0,60.0,7392,90,1.0,IDOTRR,RM,1Fam,None,1Story,BrkTil,WD ,5,7,TA,TA,TA,TA,Typ,FuseA,TA,99500
1358,1152,912.0,2.0,412.0,1968,1968,7,41.0,0,78.0,11700,126,3.0,NWAmes,RL,1Fam,BrkFace,1Story,CBlock,CWD,6,6,TA,TA,Ex,TA,Typ,SBrkr,TA,143450
1359,1627,797.0,2.0,420.0,1900,2006,10,0.0,0,69.0,9142,252,2.0,OldTown,RM,2fmCon,None,2Story,BrkTil,WD ,5,5,TA,Fa,TA,TA,Typ,FuseA,Fa,139500
1360,1217,626.0,1.0,288.0,1980,1980,6,0.0,1,75.0,10762,28,2.0,SawyerW,RL,TwnhsE,None,2Story,CBlock,WD ,6,6,TA,Gd,TA,TA,Typ,SBrkr,TA,120000
1361,1214,1214.0,2.0,520.0,2009,2010,6,0.0,0,73.0,9803,25,2.0,Timber,RL,1Fam,None,1Story,PConc,New,7,5,Gd,Gd,Ex,Gd,Typ,SBrkr,TA,179781
1362,990,990.0,0.0,0.0,1994,1995,5,0.0,0,60.0,8070,0,2.0,CollgCr,RL,1Fam,None,1Story,PConc,WD ,4,5,TA,Gd,Ex,TA,Typ,SBrkr,No Garage,123600
1363,1341,1341.0,2.0,482.0,1999,2000,5,158.0,1,73.0,17227,324,3.0,CollgCr,RL,1Fam,BrkFace,1Story,PConc,WD ,8,5,Gd,Gd,Ex,Gd,Typ,SBrkr,TA,246900
1364,1734,0.0,2.0,539.0,1977,1977,8,0.0,0,75.0,10125,0,2.0,Mitchel,RL,Duplex,None,1.5Fin,CBlock,COD,5,5,TA,None,TA,Gd,Typ,SBrkr,TA,126000
1365,808,808.0,1.0,308.0,1958,2000,5,0.0,0,50.0,5175,143,1.0,BrkSide,RL,1Fam,None,1Story,CBlock,COD,5,8,TA,TA,Ex,TA,Typ,SBrkr,TA,112000
1366,1020,1020.0,0.0,0.0,1918,1950,5,0.0,0,63.0,4761,105,1.0,IDOTRR,C (all),1Fam,None,1.5Unf,BrkTil,ConLD,3,3,Fa,TA,Fa,Fa,Typ,FuseP,No Garage,64500
1367,1396,608.0,2.0,440.0,2007,2007,6,0.0,1,85.0,11069,136,3.0,CollgCr,RL,1Fam,None,2Story,PConc,WD ,6,5,Gd,Gd,Ex,Gd,Typ,SBrkr,TA,170000
1369,1026,1026.0,1.0,308.0,1977,2004,5,0.0,0,38.0,15240,401,3.0,CollgCr,RL,1Fam,None,1Story,CBlock,WD ,5,8,Gd,Gd,Ex,TA,Typ,SBrkr,TA,150000
1370,1247,1247.0,2.0,550.0,2005,2005,4,0.0,1,37.0,3316,84,3.0,Somerst,FV,TwnhsE,None,1Story,PConc,WD ,8,5,Gd,Gd,Ex,Gd,Typ,SBrkr,TA,197000
1371,951,951.0,1.0,327.0,1936,1950,6,0.0,0,50.0,8765,28,1.0,IDOTRR,RM,1Fam,None,1Story,BrkTil,WD ,4,6,TA,TA,Ex,TA,Typ,SBrkr,TA,106500
1372,1561,1561.0,2.0,556.0,2005,2005,6,246.0,1,60.0,7313,250,3.0,NridgHt,RL,TwnhsE,BrkFace,1Story,PConc,WD ,9,5,Ex,Ex,Ex,Ex,Typ,SBrkr,TA,277500
1373,1362,611.0,2.0,502.0,1920,1999,6,0.0,0,60.0,6155,84,2.0,BrkSide,RM,1Fam,None,2Story,BrkTil,WD ,6,8,TA,Fa,Ex,TA,Typ,SBrkr,TA,128000
1374,1040,1040.0,2.0,748.0,1977,1977,5,0.0,0,45.0,8982,0,2.0,CollgCr,RL,1Fam,None,1Story,CBlock,WD ,5,5,TA,Gd,TA,TA,Typ,SBrkr,TA,134900
1375,1458,1176.0,2.0,512.0,1967,1967,7,450.0,1,75.24528301886792,9535,284,3.0,Sawyer,RL,1Fam,BrkFace,1Story,CBlock,WD ,5,5,TA,TA,TA,TA,Typ,SBrkr,TA,165000
1376,1218,672.0,0.0,0.0,1971,1971,7,236.0,0,21.0,1680,201,2.0,BrDale,RM,Twnhs,BrkFace,2Story,CBlock,WD ,6,5,TA,TA,TA,TA,Typ,SBrkr,No Garage,91500
1377,1720,840.0,2.0,440.0,2004,2004,7,0.0,1,62.0,8244,148,3.0,Gilbert,RL,1Fam,None,2Story,PConc,WD ,7,5,Gd,Gd,Ex,Gd,Typ,SBrkr,TA,183500
1378,999,925.0,1.0,300.0,1962,1962,6,0.0,0,69.0,10205,222,2.0,NAmes,RL,1Fam,None,SFoyer,CBlock,WD ,5,5,TA,TA,TA,TA,Typ,SBrkr,TA,134500
1379,2385,1317.0,3.0,818.0,2003,2003,7,280.0,1,110.0,14277,420,4.0,NridgHt,RL,1Fam,BrkFace,2Story,PConc,WD ,8,5,Gd,Ex,Ex,Gd,Typ,SBrkr,TA,350000
1380,848,848.0,2.0,420.0,2003,2003,4,170.0,0,37.0,4435,140,2.0,CollgCr,RM,TwnhsE,BrkFace,1Story,PConc,WD ,6,5,Gd,Gd,Ex,Gd,Typ,SBrkr,TA,133000
1381,1686,1686.0,3.0,899.0,2006,2006,6,518.0,1,61.0,7740,366,3.0,NridgHt,RL,TwnhsE,BrkFace,1Story,PConc,New,9,5,Gd,Ex,Ex,Ex,Typ,SBrkr,TA,332200
1382,1720,1720.0,2.0,527.0,1996,1996,7,338.0,1,59.0,10593,450,3.0,NoRidge,RL,1Fam,BrkFace,1Story,PConc,WD ,7,5,Gd,Gd,Ex,Gd,Typ,SBrkr,TA,260400
1383,992,530.0,1.0,297.0,1970,1970,4,0.0,0,27.3125,1533,209,2.0,MeadowV,RM,Twnhs,None,SLvl,CBlock,WD ,4,5,TA,Gd,TA,TA,Typ,SBrkr,TA,106500
1384,864,864.0,0.0,0.0,1925,1950,5,0.0,0,67.0,5604,96,2.0,Edwards,RL,1Fam,None,1Story,CBlock,WD ,5,6,TA,TA,TA,TA,Typ,FuseA,No Garage,98000
1385,754,520.0,0.0,0.0,1935,1982,5,0.0,0,60.0,6780,53,2.0,IDOTRR,RM,2fmCon,None,1.5Fin,CBlock,WD ,6,8,TA,TA,Gd,TA,Typ,SBrkr,No Garage,84500
1386,1256,1256.0,1.0,276.0,1965,1965,6,0.0,0,75.0,9937,804,3.0,Edwards,RL,1Fam,None,1Story,CBlock,WD ,5,6,Gd,TA,Gd,TA,Typ,SBrkr,TA,147500
1387,1494,771.0,1.0,213.0,1942,1950,7,0.0,2,66.28205128205128,7500,224,1.0,Crawfor,RL,1Fam,None,2Story,CBlock,WD ,6,7,TA,TA,Fa,Gd,Typ,SBrkr,TA,177500
1388,1702,1702.0,3.0,1052.0,2008,2008,7,766.0,1,65.0,8769,296,3.0,NridgHt,RL,TwnhsE,BrkFace,1Story,PConc,New,9,5,Ex,Ex,Ex,Ex,Typ,SBrkr,TA,367294
1389,948,948.0,1.0,300.0,1968,1968,6,0.0,0,75.24528301886792,8978,147,1.0,Sawyer,RL,1Fam,None,1Story,PConc,WD ,5,5,TA,TA,TA,TA,Typ,SBrkr,TA,108000
1390,2822,1734.0,3.0,1020.0,2008,2009,12,424.0,1,107.0,13891,414,4.0,NridgHt,RL,1Fam,Stone,2Story,PConc,New,9,5,Ex,Ex,Ex,Ex,Typ,SBrkr,TA,582933
1391,2223,2223.0,2.0,516.0,1973,1973,8,1115.0,2,95.0,13651,300,3.0,NAmes,RL,1Fam,BrkFace,1Story,CBlock,WD ,7,6,TA,Gd,Ex,TA,Typ,SBrkr,TA,244000
1392,1686,891.0,2.0,462.0,2005,2005,8,172.0,0,65.0,7800,245,3.0,SawyerW,RL,1Fam,BrkFace,2Story,PConc,WD ,7,5,Gd,Gd,Ex,Gd,Typ,SBrkr,TA,184000
1393,1384,1348.0,2.0,404.0,1996,1997,7,0.0,0,53.0,14137,39,3.0,Gilbert,RL,1Fam,None,1Story,PConc,WD ,5,5,Gd,Gd,Gd,Gd,Typ,SBrkr,TA,177900
1394,1324,662.0,1.0,180.0,1920,1993,6,0.0,0,52.0,3068,112,2.0,OldTown,RM,1Fam,None,2Story,BrkTil,WD ,6,8,TA,TA,Ex,TA,Typ,SBrkr,TA,122000
1395,1097,1040.0,2.0,480.0,1984,1985,6,0.0,0,81.0,9672,0,2.0,SawyerW,RL,1Fam,None,1Story,PConc,WD ,6,5,TA,Gd,TA,TA,Typ,SBrkr,TA,152000
1396,1334,1350.0,2.0,630.0,1977,1977,6,360.0,1,80.0,9650,16,3.0,NWAmes,RL,1Fam,BrkFace,1Story,CBlock,WD ,6,5,TA,Gd,TA,TA,Typ,SBrkr,TA,167900
1397,2452,1117.0,3.0,691.0,2004,2005,9,132.0,1,108.0,13418,145,4.0,NridgHt,RL,1Fam,Stone,2Story,PConc,WD ,8,5,Gd,Ex,Ex,Gd,Typ,SBrkr,TA,309000
1398,1114,1114.0,2.0,576.0,2004,2004,6,0.0,0,66.0,13695,102,3.0,SawyerW,RL,1Fam,None,1Story,PConc,WD ,5,5,TA,TA,Ex,Gd,Typ,SBrkr,TA,159000
